sample_number,date_added,analysis_type,1_liter (1 Bottle Kit),street_number,street_name,city_name,zip_code
LG89851,12/5/2016,Lead,,1227,CLEVELAND AVE,FLINT,48507
LG59579,7/14/2016,Lead,0,612,CLINTON ST,FLINT,48503
LG78666,9/29/2016,Lead,1,721,CLINTON ST,FLINT,48505
LG67975,8/18/2016,Lead,0,722,CLINTON ST,FLINT,48507
LG87419,11/17/2016,Lead,1,733,CLINTON ST,FLINT,48507
LG61193,7/20/2016,Lead,2,733,CLINTON ST,FLINT,48507
LG67882,8/18/2016,Lead,2,733,CLINTON ST,FLINT,48503
LG75295,9/21/2016,Lead,2,733,CLINTON ST,FLINT,48504
LG87795,11/18/2016,Lead,4,737,CLINTON ST,FLINT,48504
LG67916,8/18/2016,Lead,5,737,CLINTON ST,FLINT,48504
LG60609,7/19/2016,Lead,6,737,CLINTON ST,FLINT,48507
LG75292,9/21/2016,Lead,10,737,CLINTON ST,FLINT,48503
LG67925,8/18/2016,Lead,4,741,CLINTON ST,FLINT,48503
LG87346,11/17/2016,Lead,4,741,CLINTON ST,FLINT,48503
LG60662,7/19/2016,Lead,6,741,CLINTON ST,FLINT,48503
LG75285,9/21/2016,Lead,6,741,CLINTON ST,FLINT,48503
LG87425,11/17/2016,Lead,3,745,CLINTON ST,FLINT,48532
LG76100,9/22/2016,Lead,4,745,CLINTON ST,FLINT,48504
LG61194,7/20/2016,Lead,6,745,CLINTON ST,FLINT,48507
LG87621,11/17/2016,Lead,,,CLIO EARLY ELEMENTARY,CLIO,48532
LG89426,12/1/2016,Lead,,6500,CLIO RD,FLINT,48507
LG89853,12/5/2016,Lead,,320,CLOVERDALE PEACE,FLINT,48505
LG84159,10/27/2016,Lead,0,4406,CLOVERLAWN DR,FLINT,48503
LG59623,7/14/2016,Lead,0,4701,CLOVERLAWN DR,FLINT,48507
LG59628,7/14/2016,Lead,0,4701,CLOVERLAWN DR,FLINT,48507
LG59631,7/14/2016,Lead,0,4701,CLOVERLAWN DR,FLINT,48507
LG64991,8/8/2016,Lead,0,4701,CLOVERLAWN DR,FLINT,48503
LG64992,8/8/2016,Lead,0,4701,CLOVERLAWN DR,FLINT,48504
LG64993,8/8/2016,Lead,0,4701,CLOVERLAWN DR,FLINT,48504
LG72135,9/8/2016,Lead,0,4701,CLOVERLAWN DR,FLINT,48505
LG72138,9/8/2016,Lead,0,4701,CLOVERLAWN DR,FLINT,48504
LG72141,9/8/2016,Lead,0,4701,CLOVERLAWN DR,FLINT,48503
LG81093,10/10/2016,Lead,0,4701,CLOVERLAWN DR,FLINT,48505
LG81094,10/10/2016,Lead,0,4701,CLOVERLAWN DR,FLINT,48503
LG81095,10/10/2016,Lead,0,4701,CLOVERLAWN DR,FLINT,48507
LG84154,10/27/2016,Lead,,5605,CLOVERLAWN DR,FLINT,48503
LG58044,7/7/2016,Lead,0,5606,CLOVERLAWN DR,FLINT,48503
LG81780,10/13/2016,Lead,12,1930,COLCHESTER RD,FLINT,48504
LG81772,10/13/2016,Lead,0,1940,COLCHESTER RD,FLINT,48503
LG71025,9/1/2016,Lead,8,1940,COLCHESTER RD,FLINT,48504
LG58037,7/7/2016,Lead,0,6606,COLONIAL DR,FLINT,48503
LG83083,10/20/2016,Lead,,6626,COLONIAL DR,FLINT,48504
LG83092,10/20/2016,Lead,,6626,COLONIAL DR,FLINT,48503
LG83094,10/20/2016,Lead,,6626,COLONIAL DR,FLINT,48504
LG86704,11/14/2016,Lead,,2905,COLORADO AVE,FLINT,48506
LG58027,7/7/2016,Lead,0,3201,COLORADO AVE,FLINT,48503
LG88680,11/28/2016,Lead,,706,COLUMBIA LN,FLINT,48504
LG65014,8/8/2016,Lead,1,2821,COMANCHE AVE,FLINT,48503
LG57989,7/7/2016,Lead,0,2833,COMANCHE AVE,FLINT,48503
LG66317,8/11/2016,Lead,0,2917,COMANCHE AVE,FLINT,48502
LG85325,11/3/2016,Lead,,2917,COMANCHE AVE,FLINT,48503
LG83447,10/24/2016,Lead,,3013,COMANCHE AVE,FLINT,48505
LG76887,9/26/2016,Lead,0,3119,COMANCHE AVE,FLINT,48532
LG62973,7/28/2016,Lead,2,3306,COMANCHE AVE,FLINT,48507
LG61509,7/21/2016,Lead,0,3505,COMANCHE AVE,FLINT,48506
LG85329,11/3/2016,Lead,,3505,COMANCHE AVE,FLINT,48504
LG87695,11/17/2016,Lead,,3505,COMANCHE AVE,FLINT,48503
LG61542,7/21/2016,Lead,1,3505,COMANCHE AVE,FLINT,48503
LG59572,7/14/2016,Lead,0,3602,COMANCHE AVE,FLINT,48504
LG58357,7/11/2016,Lead,0,3709,COMANCHE AVE,FLINT,48505
LG64566,8/4/2016,Lead,0,3709,COMANCHE AVE,FLINT,48507
LG64569,8/4/2016,Lead,3,3709,COMANCHE AVE,FLINT,48506
LG58356,7/11/2016,Lead,4,3709,COMANCHE AVE,FLINT,48504
LG88654,11/28/2016,Lead,0,440,COMMON WEALTH,FLINT,48505
LG91160,12/12/2016,Lead,0,134,COMMONWEALTH AVE,FLINT,48505
LG58056,7/7/2016,Lead,0,151,COMMONWEALTH AVE,FLINT,48504
LG89845,12/5/2016,Lead,,151,COMMONWEALTH AVE,FLINT,48507
LG92349,12/19/2016,Lead,,468,COMMONWEALTH AVE,FLINT,48504
LG88708,11/28/2016,Lead,,601,COMMONWEALTH AVE,FLINT,***
LG88737,11/28/2016,Lead,,626,COMMONWEALTH AVE,FLINT,48503
LG78678,9/29/2016,Lead,1,2010,CONCORD,FLINT,48504
LG88666,11/28/2016,Lead,2,2925,CONCORD,FLINT,48503
LG67956,8/18/2016,Lead,4,2017,CONCORD ST,FLINT,48504
LG75404,9/21/2016,Lead,0,2701,CONCORD ST,FLINT,48505
LG83434,10/24/2016,Lead,0,2701,CONCORD ST,FLINT,48504
LG92344,12/19/2016,Lead,0,2701,CONCORD ST,FLINT,48503
LG74838,9/19/2016,Lead,0,2714,CONCORD ST,FLINT,48505
LG85712,11/7/2016,Lead,,2717,CONCORD ST,FLINT,48504
LG67844,8/18/2016,Lead,3,2816,CONCORD ST,FLINT,48503
LG75337,9/21/2016,Lead,4,2816,CONCORD ST,FLINT,48504
LG87337,11/17/2016,Lead,6,2816,CONCORD ST,FLINT,48505
LG60601,7/19/2016,Lead,11,2816,CONCORD ST,FLINT,48505
LG60599,7/19/2016,Lead,3,2823,CONCORD ST,FLINT,48503
LG67927,8/18/2016,Lead,4,2823,CONCORD ST,FLINT,48503
LG75365,9/21/2016,Lead,5,2823,CONCORD ST,FLINT,48503
LG87358,11/17/2016,Lead,5,2823,CONCORD ST,FLINT,48505
LG75364,9/21/2016,Lead,3,2824,CONCORD ST,FLINT,48506
LG87347,11/17/2016,Lead,5,2824,CONCORD ST,FLINT,48505
LG60675,7/19/2016,Lead,7,2824,CONCORD ST,FLINT,48505
LG68446,8/22/2016,Lead,10,2824,CONCORD ST,FLINT,48503
LG87348,11/17/2016,Lead,2,2827,CONCORD ST,FLINT,48503
LG68214,8/19/2016,Lead,4,2827,CONCORD ST,FLINT,48504
LG60674,7/19/2016,Lead,6,2827,CONCORD ST,FLINT,48504
LG75334,9/21/2016,Lead,8,2827,CONCORD ST,FLINT,48503
LG60670,7/19/2016,Lead,3,2843,CONCORD ST,FLINT,48505
LG87323,11/17/2016,Lead,3,2843,CONCORD ST,FLINT,48507
LG75342,9/21/2016,Lead,8,2843,CONCORD ST,FLINT,48504
LG67843,8/18/2016,Lead,"2,169",2843,CONCORD ST,FLINT,48503
LG61088,7/20/2016,Lead,0,2954,CONCORD ST,FLINT,48504
LG61089,7/20/2016,Lead,0,2954,CONCORD ST,FLINT,48506
LG61090,7/20/2016,Lead,0,2954,CONCORD ST,FLINT,***
LG61091,7/20/2016,Lead,0,2954,CONCORD ST,FLINT,48505
LG77509,9/27/2016,Lead,0,2954,CONCORD ST,FLINT,48504
LG77510,9/27/2016,Lead,0,2954,CONCORD ST,FLINT,48504
LG77511,9/27/2016,Lead,0,2954,CONCORD ST,FLINT,48503
LG77512,9/27/2016,Lead,0,2954,CONCORD ST,FLINT,48503
LG60798,7/20/2016,Lead,4,3421,CONCORD ST,FLINT,48503
LG76083,9/22/2016,Lead,7,3421,CONCORD ST,FLINT,48503
LG87369,11/17/2016,Lead,7,3421,CONCORD ST,FLINT,48503
LG67936,8/18/2016,Lead,12,3421,CONCORD ST,FLINT,48507
LG88141,11/21/2016,Lead,0,2701,CONCORD STREET,FLINT,48503
LG57984,7/7/2016,Lead,0,2145,CONNELL ST,BURTON,48503
LG89430,12/1/2016,Lead,,2801,COOK ST,FLINT,48504
LG85372,11/3/2016,Lead,0,555,COPEMAN BLVD,FLINT,48505
LG85364,11/3/2016,Lead,8,555,COPEMAN BLVD,FLINT,48505
LG85365,11/3/2016,Lead,21,555,COPEMAN BLVD,FLINT,48507
LG72846,9/12/2016,Lead,5,612,COPEMAN BLVD,FLINT,48504
LG72161,9/8/2016,Lead,9,1325,COPEMAN BLVD,FLINT,48506
LG88168,11/21/2016,Lead,,1325,COPEMAN BLVD,FLINT,48504
LG69547,8/25/2016,Lead,3,1417,COPEMAN BLVD,FLINT,48503
LG87338,11/17/2016,Lead,3,1915,COPEMAN BLVD,FLINT,48504
LG75361,9/21/2016,Lead,4,1915,COPEMAN BLVD,FLINT,48503
LG60794,7/20/2016,Lead,5,1915,COPEMAN BLVD,FLINT,48507
LG67941,8/18/2016,Lead,6,1915,COPEMAN BLVD,FLINT,48503
LG91203,12/12/2016,Lead,,1928,COPEMAN BLVD,FLINT,48505
LG91212,12/12/2016,Lead,,2007,COPEMAN BLVD,FLINT,48504
LG69484,8/25/2016,Lead,2,2026,COPEMAN BLVD,FLINT,48504
LG61205,7/20/2016,Lead,4,2302,COPEMAN BLVD,FLINT,48505
LG91204,12/12/2016,Lead,,2320,COPEMAN BLVD,FLINT,48430
LG61485,7/21/2016,Lead,11,2320,COPEMAN BLVD,FLINT,48503
LG60645,7/19/2016,Lead,0,2326,COPEMAN BLVD,FLINT,48503
LG67885,8/18/2016,Lead,0,2326,COPEMAN BLVD,FLINT,48503
LG75366,9/21/2016,Lead,0,2326,COPEMAN BLVD,FLINT,48507
LG87418,11/17/2016,Lead,1,2326,COPEMAN BLVD,FLINT,48503
LG87430,11/17/2016,Lead,0,2332,COPEMAN BLVD,FLINT,48503
LG89879,12/5/2016,Lead,,2332,COPEMAN BLVD,FLINT,48504
LG75377,9/21/2016,Lead,1,2332,COPEMAN BLVD,FLINT,48503
LG60649,7/19/2016,Lead,2,2332,COPEMAN BLVD,FLINT,48503
LG67946,8/18/2016,Lead,3,2332,COPEMAN BLVD,FLINT,48504
LG91207,12/12/2016,Lead,,2332,COPEMAN BLVD,FLINT,48504
LG68223,8/19/2016,Lead,0,2355,COPEMAN BLVD,FLINT,48505
LG67839,8/18/2016,Lead,1,2402,COPEMAN BLVD,FLINT,48503
LG87408,11/17/2016,Lead,1,2402,COPEMAN BLVD,FLINT,48503
LG76103,9/22/2016,Lead,2,2402,COPEMAN BLVD,FLINT,48502
LG90798,12/8/2016,Lead,0,3110,CORUNNA,FLINT,48503
LG90787,12/8/2016,Lead,0,3410,CORUNNA,FLINT,48503
LG90782,12/8/2016,Lead,0,4014,CORUNNA,FLINT,48504
LG90785,12/8/2016,Lead,0,4018,CORUNNA,FLINT,48505
LG90779,12/8/2016,Lead,0,6303,CORUNNA,FLINT,48504
LG74854,9/19/2016,Lead,0,2317,CORUNNA RD,FLINT,48504
LG92035,12/15/2016,Lead,0,3019,CORUNNA RD,FLINT,48503
LG92036,12/15/2016,Lead,0,3309,CORUNNA RD,FLINT,48503
LG92042,12/15/2016,Lead,0,3625,CORUNNA RD,FLINT,48507
LG92043,12/15/2016,Lead,0,3801,CORUNNA RD,FLINT,48503
LG92045,12/15/2016,Lead,0,3833,CORUNNA RD,FLINT,48503
LG70062,8/29/2016,Lead,7,905,COTTAGE GROVE AVE,FLINT,48503
LG89408,12/1/2016,Lead,0,401,COURT ST,FLINT,48503
LG83039,10/20/2016,Lead,2,401,COURT ST,FLINT,48507
LG90799,12/8/2016,Lead,0,2310,COURT ST,FLINT,48503
LG76879,9/26/2016,Lead,5,2920,COURT ST,FLINT,48506
LG67908,8/18/2016,Lead,6,2520E,COURT ST,FLINT,48504
LG87700,11/17/2016,Lead,,3702,CRAIG DR,FLINT,48506
LG58029,7/7/2016,Lead,12,3702,CRAIG DR,FLINT,48504
LG70049,8/29/2016,Lead,0,3722,CRAIG DR,FLINT,48506
LG70058,8/29/2016,Lead,1,112,CRAIGHTON CT,FLINT,48503
LG86548,11/10/2016,Lead,,112,CRAIGHTON CT,FLINT,48503
LG86531,11/10/2016,Lead,,124,CRAIGTON CT,FLINT,48507
LG83044,10/20/2016,Lead,0,3202,CRANBROOK CIR,FLINT,48503
LG89857,12/5/2016,Lead,,6524,CRANWOOD DR,FLINT,48507
LG70063,8/29/2016,Lead,0,6714,CRANWOOD DR,FLINT,48503
LG61528,7/21/2016,Lead,0,416,CRAPO ST,FLINT,48503
LG74229,9/15/2016,Lead,5,502,CRAPO ST,FLINT,48506
LG86540,11/10/2016,Lead,,424,CRAPO ST APT #1,FLINT,48502
LG86718,11/14/2016,Lead,,424,CRAPO ST APT #2,FLINT,48503
LG86709,11/14/2016,Lead,,424,CRAPO ST APT #3,FLINT,48504
LG86721,11/14/2016,Lead,,424,CRAPO ST APT #4,FLINT,48504
LG60624,7/19/2016,Lead,1,616,CRAWFORD ST,FLINT,48507
LG67856,8/18/2016,Lead,1,616,CRAWFORD ST,FLINT,48505
LG75303,9/21/2016,Lead,1,616,CRAWFORD ST,FLINT,48507
LG87431,11/17/2016,Lead,1,616,CRAWFORD ST,FLINT,48504
LG75286,9/21/2016,Lead,0,620,CRAWFORD ST,FLINT,48503
LG87427,11/17/2016,Lead,0,620,CRAWFORD ST,FLINT,48504
LG60618,7/19/2016,Lead,1,620,CRAWFORD ST,FLINT,48507
LG67932,8/18/2016,Lead,1,620,CRAWFORD ST,FLINT,48506
LG76085,9/22/2016,Lead,0,632,CRAWFORD ST,FLINT,48503
LG61196,7/20/2016,Lead,1,632,CRAWFORD ST,FLINT,48503
LG67849,8/18/2016,Lead,1,632,CRAWFORD ST,FLINT,48507
LG87436,11/17/2016,Lead,2,632,CRAWFORD ST,FLINT,48502
LG75300,9/21/2016,Lead,3,636,CRAWFORD ST,FLINT,48503
LG87446,11/17/2016,Lead,3,636,CRAWFORD ST,FLINT,48503
LG67852,8/18/2016,Lead,4,636,CRAWFORD ST,FLINT,48506
LG60622,7/19/2016,Lead,5,636,CRAWFORD ST,FLINT,48507
LG91205,12/12/2016,Lead,,644,CRAWFORD ST,FLINT,48503
LG61614,7/21/2016,Lead,2,652,CRAWFORD ST,FLINT,48507
LG87403,11/17/2016,Lead,2,652,CRAWFORD ST,FLINT,48504
LG76081,9/22/2016,Lead,3,652,CRAWFORD ST,FLINT,48507
LG67850,8/18/2016,Lead,5,652,CRAWFORD ST,FLINT,48503
LG75299,9/21/2016,Lead,0,702,CRAWFORD ST,FLINT,48503
LG61200,7/20/2016,Lead,1,702,CRAWFORD ST,FLINT,48506
LG87790,11/18/2016,Lead,1,702,CRAWFORD ST,FLINT,48503
LG76330,9/22/2016,Lead,1,750,CRAWFORD ST,FLINT,48503
LG87426,11/17/2016,Lead,1,750,CRAWFORD ST,FLINT,48507
LG68213,8/19/2016,Lead,4,750,CRAWFORD ST,FLINT,48504
LG61611,7/21/2016,Lead,5,750,CRAWFORD ST,FLINT,48503
LG71336,9/6/2016,Lead,0,802,CRAWFORD ST,FLINT,48504
LG71011,9/1/2016,Lead,0,924,CRAWFORD ST,FLINT,48503
LG69530,8/25/2016,Lead,3,1301,CRAWFORD ST,FLINT,48507
LG90834,12/8/2016,Lead,,1313,CRAWFORD ST,FLINT,48505
LG75311,9/21/2016,Lead,0,1610,CRESCENT DR,FLINT,48503
LG60788,7/20/2016,Lead,2,1610,CRESCENT DR,FLINT,48502
LG67940,8/18/2016,Lead,2,1610,CRESCENT DR,FLINT,48506
LG63045,7/28/2016,Lead,2,1725,CRESCENT DR,FLINT,48503
LG59603,7/14/2016,Lead,66,2413,CREST CT #311,FLINT,48507
LG59604,7/14/2016,Lead,1,2417,CREST CT UNIT 313,FLINT,48503
LG69548,8/25/2016,Lead,12,1427,CRESTBROOK LN,FLINT,48503
LG88691,11/28/2016,Lead,,1617,CRESTBROOK LN,FLINT,48503
LG70075,8/29/2016,Lead,0,1717,CRESTBROOK LN,FLINT,48507
LG67964,8/18/2016,Lead,0,1805,CRESTBROOK LN,FLINT,48503
LG76870,9/26/2016,Lead,1,1813,CRESTBROOK LN,FLINT,48503
LG69505,8/25/2016,Lead,0,2004,CRESTBROOK LN,FLINT,48506
LG69510,8/25/2016,Lead,0,2004,CRESTBROOK LN,FLINT,48503
LG69545,8/25/2016,Lead,0,2004,CRESTBROOK LN,FLINT,***
LG58004,7/7/2016,Lead,0,2310,CRESTBROOK LN,FLINT,48505
LG61192,7/20/2016,Lead,0,4705,CRESTBROOK LN,FLINT,48503
LG67945,8/18/2016,Lead,0,4705,CRESTBROOK LN,FLINT,48504
LG76090,9/22/2016,Lead,0,4705,CRESTBROOK LN,FLINT,48507
LG87441,11/17/2016,Lead,0,4705,CRESTBROOK LN,FLINT,48503
LG68212,8/19/2016,Lead,0,4706,CRESTBROOK LN,FLINT,48503
LG87385,11/17/2016,Lead,0,4706,CRESTBROOK LN,FLINT,48507
LG76329,9/22/2016,Lead,2,4706,CRESTBROOK LN,FLINT,48507
LG60616,7/19/2016,Lead,3,4706,CRESTBROOK LN,FLINT,48503
LG60620,7/19/2016,Lead,0,4709,CRESTBROOK LN,FLINT,48504
LG75389,9/21/2016,Lead,0,4709,CRESTBROOK LN,FLINT,48504
LG84535,10/31/2016,Lead,,4709,CRESTBROOK LN,FLINT,48504
LG85316,11/3/2016,Lead,,4709,CRESTBROOK LN,FLINT,48506
LG67854,8/18/2016,Lead,1,4709,CRESTBROOK LN,FLINT,48507
LG87383,11/17/2016,Lead,1,4709,CRESTBROOK LN,FLINT,48503
LG60627,7/19/2016,Lead,7,4710,CRESTBROOK LN,FLINT,48503
LG67930,8/18/2016,Lead,7,4710,CRESTBROOK LN,FLINT,48504
LG75387,9/21/2016,Lead,7,4710,CRESTBROOK LN,FLINT,48507
LG87364,11/17/2016,Lead,246,4710,CRESTBROOK LN,FLINT,48503
LG64552,8/4/2016,Lead,2,2809,CRESTWOOD DR,FLINT,48502
LG86553,11/10/2016,Lead,,2910,CRESTWOOD DR,FLINT,48503
LG81791,10/13/2016,Lead,2,1607,CROMWELL AVE,FLINT,48503
LG64518,8/4/2016,Lead,1,2031,CROOKED LN,FLINT,48503
LG85360,11/3/2016,Lead,0,2414,CUMING AVE,FLINT,48504
LG71321,9/6/2016,Lead,1,2710,CUMINGS AVE,FLINT,48506
LG63345,8/1/2016,Lead,9,4218,CUSTER AVE,FLINT,48504
LG81112,10/10/2016,Lead,0,4225,CUSTER AVE,FLINT,48430
LG61501,7/21/2016,Lead,8,4249,CUSTER AVE,FLINT,48505
LG69523,8/25/2016,Lead,7,4321,CUSTER AVE,FLINT,48504
LG69512,8/25/2016,Lead,44,4321,CUSTER AVE,FLINT,48503
LG74862,9/19/2016,Lead,146,525,D LYNCH AVE,FLINT,48504
LG89428,12/1/2016,Lead,,1444,DAKOTA AVE,FLINT,48504
LG86539,11/10/2016,Lead,,1619,DAKOTA AVE,FLINT,48506
LG87696,11/17/2016,Lead,,1619,DAKOTA AVE,FLINT,48504
LG72806,9/12/2016,Lead,51,1825,DAKOTA AVE,FLINT,48507
LG72799,9/12/2016,Lead,145,1825,DAKOTA AVE,FLINT,48507
LG70060,8/29/2016,Lead,231,1825,DAKOTA AVE,FLINT,48504
LG72815,9/12/2016,Lead,363,1825,DAKOTA AVE,FLINT,48503
LG84539,10/31/2016,Lead,,2205,DAKOTA AVE,FLINT,48507
LG64550,8/4/2016,Lead,0,914,DAMON ST,FLINT,48503
LG88685,11/28/2016,Lead,,6810,DANA LANE,FLINT,48507
LG88702,11/28/2016,Lead,,6810,DANA LN,FLINT,48504
LG85330,11/3/2016,Lead,,6505,DARYLL DR,FLINT,48507
LG72166,9/8/2016,Lead,23,6517,DARYLL DR,FLINT,48505
LG63353,8/1/2016,Lead,0,6606,DARYLL DR,FLINT,48503
LG70081,8/29/2016,Lead,0,6910,DARYLL DR,FLINT,48503
LG84142,10/27/2016,Lead,,2535,DAVISON RD,FLINT,48503
LG92336,12/19/2016,Lead,0,3239,DAVISON RD,FLINT,48503
LG61511,7/21/2016,Lead,2,3301,DAVISON RD,FLINT,48502
LG61483,7/21/2016,Lead,0,3322,DAVISON RD,FLINT,***
LG64570,8/4/2016,Lead,216,3509,DAVISON RD,FLINT,48504
LG64543,8/4/2016,Lead,212,3513,DAVISON RD,FLINT,48505
LG87587,11/17/2016,Lead,,,DAYSTAR CHILDCARE CENTER,FLINT,48505
LG87588,11/17/2016,Lead,,,DAYSTAR CHILDCARE CENTER,FLINT,48504
LG92068,12/15/2016,Lead,,3507,DEARBORN AVE,FLINT,48505
LG64540,8/4/2016,Lead,0,3401,DEARBORN ST,FLINT,48506
LG61943,7/25/2016,Lead,0,3501,DEARBORN ST,FLINT,48504
LG71010,9/1/2016,Lead,1,3507,DEARBORN ST,FLINT,48502
LG68012,8/18/2016,Lead,31,3507,DEARBORN ST,FLINT,48502
LG63365,8/1/2016,Lead,0,1333,DEER CREEK TRL,GRAND BLANC,48504
LG65009,8/8/2016,Lead,0,1333,DEER CREEK TRL,GRAND BLANC,48503
LG63363,8/1/2016,Lead,1,1333,DEER CREEK TRL,GRAND BLANC,48505
LG63362,8/1/2016,Lead,2,1333,DEER CREEK TRL,GRAND BLANC,48504
LG76256,9/22/2016,Lead,2,1505,DELAWARE AVE,FLINT,48503
LG59588,7/14/2016,Lead,4,1642,DELAWARE AVE,FLINT,48504
LG89871,12/5/2016,Lead,,3734,DELAWARE AVE,FLINT,48503
LG88653,11/28/2016,Lead,0,430,DELL AVE,FLINT,48503
LG88682,11/28/2016,Lead,,535,DELL AVE,FLINT,48503
LG78679,9/29/2016,Lead,0,1014,DELL AVE,FLINT,48507
LG68461,8/22/2016,Lead,0,2410,DEVON LN,FLINT,48504
LG70032,8/29/2016,Lead,0,2410,DEVON LN,FLINT,***
LG59625,7/14/2016,Lead,0,717,DICKINSON ST,FLINT,48505
LG64574,8/4/2016,Lead,0,717,DICKINSON ST,FLINT,48505
LG64575,8/4/2016,Lead,0,717,DICKINSON ST,FLINT,48504
LG81085,10/10/2016,Lead,0,717,DICKINSON ST,FLINT,48503
LG72133,9/8/2016,Lead,2,717,DICKINSON ST,FLINT,48504
LG81086,10/10/2016,Lead,2,717,DICKINSON ST,FLINT,48503
LG59626,7/14/2016,Lead,3,717,DICKINSON ST,FLINT,48503
LG81084,10/10/2016,Lead,3,717,DICKINSON ST,FLINT,***
LG64573,8/4/2016,Lead,4,717,DICKINSON ST,FLINT,48503
LG59633,7/14/2016,Lead,5,717,DICKINSON ST,FLINT,48503
LG72144,9/8/2016,Lead,25,717,DICKINSON ST,FLINT,48504
